OptNumbPar.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.336, Time: 2.030384 s
         17964982 function calls (16789681 primitive calls) in 6.719 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.003    0.002 errors.py:1(<module>)
        4    0.000    0.000    0.003    0.001 parfor_lowering_utils.py:165(setitem)
      417    0.000    0.000    0.003    0.000 controlflow.py:151(dominators)
      128    0.000    0.000    0.003    0.000 extending.py:398(intrinsic)
        1    0.000    0.000    0.003    0.003 cgutils.py:1(<module>)
     2094    0.002    0.000    0.003    0.000 ir.py:1279(find_exprs)
        2    0.000    0.000    0.003    0.002 ElementTree.py:1(<module>)
      359    0.000    0.000    0.003    0.000 value.py:212(type)
     1846    0.001    0.000    0.003    0.000 values.py:1137(__str__)
       32    0.000    0.000    0.003    0.000 removerefctpass.py:23(_rewrite_function)
      104    0.000    0.000    0.003    0.000 executionengine.py:196(_raw_object_cache_getbuffer)
       76    0.000    0.000    0.003    0.000 bytecode.py:316(dump)
      270    0.000    0.000    0.003    0.000 context.py:217(_resolve_builtin_function_type)
     3844    0.003    0.000    0.003    0.000 copyreg.py:107(_slotnames)
        1    0.000    0.000    0.003    0.003 subprocess.py:1(<module>)
       60    0.000    0.000    0.003    0.000 transforms.py:524(find_setupwiths)
       12    0.000    0.000    0.003    0.000 arrayobj.py:3668(_arrays_or_scalars)
      128    0.000    0.000    0.003    0.000 extending.py:435(_intrinsic)
      146    0.000    0.000    0.003    0.000 removerefctpass.py:51(valid_input)
        3    0.000    0.000    0.003    0.001 patches.py:2211(__init_subclass__)
      103    0.000    0.000    0.003    0.000 typing.py:694(Union)
        5    0.000    0.000    0.003    0.001 typed_passes.py:966(_simplify_conditionally_defined_variable)
    41633    0.003    0.000    0.003    0.000 analysis.py:40(<genexpr>)
      359    0.000    0.000    0.003    0.000 targets.py:150(get_pointee_abi_size)
      317    0.001    0.000    0.003    0.000 overrides.py:142(decorator)
       46    0.000    0.000    0.003    0.000 templates.py:402(apply)
        2    0.000    0.000    0.003    0.002 npdatetime.py:1(<module>)
     1729    0.001    0.000    0.003    0.000 ir.py:1209(redefine)
      152    0.000    0.000    0.003    0.000 controlflow.py:263(backbone)
        3    0.000    0.000    0.003    0.001 typeconv.py:110(unsafe_unsafe)
        6    0.000    0.000    0.003    0.001 patches.py:2253(pprint_styles)
      146    0.001    0.000    0.003    0.000 parfor.py:4827(_add_liveness_return_block)
  167/149    0.000    0.000    0.003    0.000 models.py:468(from_argument)
9429/8791    0.002    0.000    0.003    0.000 types.py:127(__eq__)
      234    0.000    0.000    0.003    0.000 parfor.py:2787(unver)
     1570    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:124(setdefault)
        2    0.000    0.000    0.003    0.002 arrayobj.py:5302(check_sequence_shape)
      4/2    0.000    0.000    0.003    0.002 arrayobj.py:5311(check_seq_size)
       76    0.000    0.000    0.003    0.000 interpreter.py:1512(init_first_block)
      229    0.000    0.000    0.003    0.000 static_getitem.py:147(match)
      449    0.000    0.000    0.003    0.000 registry.py:25(target_context)
       89    0.000    0.000    0.003    0.000 pythonapi.py:324(err_set_none)
     4416    0.001    0.000    0.003    0.000 lowering.py:347(_disable_sroa_like_opt)
      176    0.000    0.000    0.003    0.000 dispatcher.py:102(fold_argument_types)
       42    0.000    0.000    0.003    0.000 base.py:675(pair_first)
       14    0.000    0.000    0.003    0.000 listobj.py:150(__init__)
       23    0.000    0.000    0.003    0.000 listobj.py:63(getitem)
       28    0.000    0.000    0.003    0.000 typeinfer.py:472(__call__)
       74    0.001    0.000    0.003    0.000 ir_utils.py:2031(raise_on_unsupported_feature)
        1    0.000    0.000    0.003    0.003 artist.py:1(<module>)
     2897    0.000    0.000    0.003    0.000 ir.py:270(get)
        2    0.000    0.000    0.003    0.002 utils.py:779(__get__)
      310    0.000    0.000    0.003    0.000 module.py:176(global_variables)
 1523/340    0.001    0.000    0.003    0.000 packer.py:123(_assign_names)
      514    0.000    0.000    0.003    0.000 inspect.py:3262(bind)
        1    0.000    0.000    0.003    0.003 registry.py:15(_toplevel_target_context)
        1    0.000    0.000    0.003    0.003 cpu.py:41(__init__)
        1    0.000    0.000    0.003    0.003 base.py:225(__init__)
    10798    0.002    0.000    0.003    0.000 types.py:116(__init__)
     7315    0.003    0.000    0.003    0.000 {method 'expandtabs' of 'str' objects}
       60    0.000    0.000    0.003    0.000 transforms.py:529(find_ranges)
       76    0.000    0.000    0.003    0.000 bytecode.py:549(from_function)
      178    0.003    0.000    0.003    0.000 __init__.py:49(create_string_buffer)
        1    0.000    0.000    0.003    0.003 reader.py:1(<module>)
        1    0.000    0.000    0.003    0.003 shutil.py:1(<module>)
    25732    0.003    0.000    0.003    0.000 {method 'index' of 'tuple' objects}
       21    0.000    0.000    0.003    0.000 arrayobj.py:123(get_itemsize)
       76    0.000    0.000    0.003    0.000 controlflow.py:227(_post_doms)
      282    0.000    0.000    0.003    0.000 module.py:124(name)
        6    0.000    0.000    0.003    0.001 arrayobj.py:443(make_view)
        1    0.000    0.000    0.003    0.003 reader.py:45(Reader)
      104    0.000    0.000    0.003    0.000 executionengine.py:178(_raw_object_cache_notify)
      827    0.002    0.000    0.003    0.000 pathlib.py:387(_parse_path)
      112    0.000    0.000    0.003    0.000 cgutils.py:736(get_item_pointer2)
       76    0.000    0.000    0.003    0.000 controlflow.py:558(_find_post_dominators)
      417    0.000    0.000    0.003    0.000 controlflow.py:203(_doms)
  649/527    0.001    0.000    0.003    0.000 array_analysis.py:833(_get_or_set_rel)
     8455    0.002    0.000    0.003    0.000 common.py:9(_decode_string)
     2612    0.002    0.000    0.003    0.000 templates.py:183(signature)
        4    0.000    0.000    0.003    0.001 transforms.py:1(<module>)
     1971    0.002    0.000    0.003    0.000 inspect.py:176(get_annotations)
     4557    0.001    0.000    0.003    0.000 context.py:52(__getitem__)
       89    0.000    0.000    0.003    0.000 pythonapi.py:1174(bytes_from_string_and_size)
      104    0.000    0.000    0.003    0.000 models.py:483(from_data)
     6454    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:645(parent)
     6020    0.001    0.000    0.003    0.000 abstract.py:127(__ne__)
     1381    0.001    0.000    0.003    0.000 utils.py:33(erase_traceback)
       57    0.000    0.000    0.003    0.000 wrappers.py:604(__init__)
        1    0.000    0.000    0.003    0.003 table.py:1(<module>)
       73    0.001    0.000    0.003    0.000 ir_utils.py:1449(merge_adjacent_blocks)
       13    0.000    0.000    0.003    0.000 consts.py:85(<genexpr>)
    13012    0.002    0.000    0.003    0.000 types.py:232(__eq__)
       85    0.000    0.000    0.003    0.000 decorators.py:26(jit)
      808    0.000    0.000    0.003    0.000 __init__.py:103(<genexpr>)
     3035    0.002    0.000    0.003    0.000 warnings.py:184(_add_filter)
      417    0.000    0.000    0.003    0.000 controlflow.py:555(_find_dominators)
      514    0.002    0.000    0.003    0.000 inspect.py:3123(_bind)
      210    0.000    0.000    0.003    0.000 templates.py:1024(_resolve)
        1    0.000    0.000    0.003    0.003 mathtext.py:1(<module>)
     1895    0.002    0.000    0.003    0.000 functions.py:245(__init__)
     5325    0.002    0.000    0.003    0.000 types.py:445(elements)
     2427    0.002    0.000    0.003    0.000 bytecode.py:323(<genexpr>)
        1    0.000    0.000    0.003    0.003 hmac.py:1(<module>)
     1381    0.001    0.000    0.003    0.000 context.py:408(_get_global_type)
     1299    0.001    0.000    0.003    0.000 typeinfer.py:672(_add_refine_map)
        2    0.000    0.000    0.003    0.001 misc.py:1(<module>)
     3575    0.001    0.000    0.003    0.000 values.py:1188(_format_name)
      163    0.000    0.000    0.003    0.000 errors.py:344(highlight)
        2    0.000    0.000    0.003    0.001 ndarray.py:25(codegen)
      239    0.000    0.000    0.003    0.000 templates.py:1187(make_overload_method_template)
        2    0.000    0.000    0.003    0.001 shape_base.py:1(<module>)
       88    0.000    0.000    0.003    0.000 cgutils.py:486(for_range)
       32    0.000    0.000    0.003    0.000 transforms.py:10(visit_Function)
    26231    0.003    0.000    0.003    0.000 {method 'keys' of 'dict' objects}
       89    0.000    0.000    0.003    0.000 pythonapi.py:1367(build_dynamic_excinfo_struct)
     2463    0.003    0.000    0.003    0.000 {built-in method _abc._abc_init}
        2    0.000    0.000    0.003    0.001 _aliases.py:1(<module>)
      723    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1202(path_stats)
      172    0.000    0.000    0.003    0.000 errors.py:609(__init__)
        1    0.000    0.000    0.003    0.003 debuginfo.py:1(<module>)
      246    0.002    0.000    0.003    0.000 templates.py:1165(make_overload_attribute_template)
    10307    0.002    0.000    0.003    0.000 _parser.py:168(__getitem__)
     2240    0.002    0.000    0.003    0.000 npytypes.py:523(__repr__)
        2    0.000    0.000    0.003    0.001 arrayobj.py:1875(array_T)
     1570    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:372(release)
     1261    0.001    0.000    0.003    0.000 ir.py:1109(__repr__)
      716    0.001    0.000    0.003    0.000 enum.py:390(__setitem__)
        1    0.000    0.000    0.003    0.003 parallel.py:345(_check_tbb_version_compatible)
       21    0.000    0.000    0.003    0.000 rangeobj.py:45(range2_impl)
        1    0.000    0.000    0.003    0.003 cm.py:32(_gen_cmap_registry)
      817    0.000    0.000    0.003    0.000 ssa.py:41(get)
       12    0.000    0.000    0.003    0.000 arrayobj.py:4277(safecast_intp)
      469    0.001    0.000    0.003    0.000 transforms.py:15(visit_BasicBlock)
11318/11148    0.003    0.000    0.003    0.000 {method 'update' of 'dict' objects}
        2    0.000    0.000    0.003    0.001 __init__.py:12(__getattr__)
      220    0.000    0.000    0.003    0.000 templates.py:1296(decorator)
       22    0.001    0.000    0.003    0.000 typing.py:2800(__new__)
        5    0.000    0.000    0.003    0.001 arrayobj.py:574(array_item)
      844    0.000    0.000    0.003    0.000 instructions.py:419(__init__)
     3264    0.003    0.000    0.003    0.000 compiler_machinery.py:385(resolve_requires)
    27549    0.003    0.000    0.003    0.000 compiler.py:361(__getattr__)
      158    0.000    0.000    0.003    0.000 textwrap.py:419(dedent)
      808    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1588(_get_spec)
       12    0.000    0.000    0.003    0.000 core.py:1076(parse_string)
     2048    0.002    0.000    0.003    0.000 inspect.py:748(unwrap)
        1    0.000    0.000    0.003    0.003 inline_closurecall.py:1255(_fix_nested_array)
  724/718    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:643(_check_name_wrapper)
2151/2148    0.001    0.000    0.003    0.000 ir.py:1179(get)
      220    0.000    0.000    0.003    0.000 templates.py:1274(decorate)
       42    0.000    0.000    0.003    0.000 decorators.py:243(njit)
    16716    0.003    0.000    0.003    0.000 ffi.py:339(detach)
        7    0.000    0.000    0.003    0.000 numbers.py:1343(literal_int_to_boolean)
       95    0.000    0.000    0.003    0.000 containers.py:202(__unliteral__)
        2    0.000    0.000    0.003    0.001 arrayobj.py:5343(assign_sequence_to_array)
      7/2    0.000    0.000    0.003    0.001 arrayobj.py:5356(assign)
      538    0.001    0.000    0.003    0.000 cgutils.py:44(make_bytearray)
     5576    0.002    0.000    0.003    0.000 ir_utils.py:364(replace_var_callback)
      310    0.000    0.000    0.003    0.000 module.py:237(_dispose)
       75    0.000    0.000    0.003    0.000 cpu.py:45(create_module)
      148    0.000    0.000    0.003    0.000 base.py:341(subtarget)
     7774    0.002    0.000    0.003    0.000 {built-in method builtins.max}
      288    0.001    0.000    0.003    0.000 lowering.py:397(pre_block)
     2478    0.001    0.000    0.003    0.000 instructions.py:521(descr)
        2    0.000    0.000    0.003    0.001 module.py:1(<module>)
      128    0.000    0.000    0.003    0.000 extending.py:352(_register)
      321    0.001    0.000    0.003    0.000 byteflow.py:1882(get_outgoing_states)
     9657    0.002    0.000    0.003    0.000 types.py:559(__eq__)
     1570    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
     1740    0.002    0.000    0.003    0.000 contextlib.py:491(push)
      360    0.000    0.000    0.003    0.000 builder.py:629(select)
       12    0.000    0.000    0.003    0.000 castgraph.py:128(safe)
       27    0.000    0.000    0.003    0.000 listobj.py:44(size)
      179    0.000    0.000    0.003    0.000 templates.py:164(make_concrete_template)
      620    0.000    0.000    0.003    0.000 instructions.py:226(__init__)
        1    0.000    0.000    0.003    0.003 _secondary_axes.py:1(<module>)
       19    0.000    0.000    0.003    0.000 pythonapi.py:204(emit_environment_sentry)
        7    0.000    0.000    0.003    0.000 base.py:737(is_true)
       60    0.001    0.000    0.003    0.000 untyped_passes.py:304(run_pass)
       10    0.000    0.000    0.003    0.000 numbers.py:119(int_divmod)
      100    0.000    0.000    0.003    0.000 typeinfer.py:244(__call__)
       17    0.000    0.000    0.003    0.000 listobj.py:34(get_itemsize)
       10    0.000    0.000    0.003    0.000 numbers.py:62(int_divmod_signed)
        2    0.000    0.000    0.003    0.001 _internal.py:1(<module>)
        1    0.000    0.000    0.003    0.003 parallel.py:1(<module>)
       23    0.000    0.000    0.003    0.000 parfor.py:4221(try_fuse)
     3574    0.002    0.000    0.003    0.000 values.py:498(__eq__)
        9    0.000    0.000    0.003    0.000 typeconv.py:84(unsafe)
        1    0.000    0.000    0.003    0.003 charset.py:1(<module>)
       76    0.001    0.000    0.002    0.000 dis.py:647(findlabels)
      680    0.000    0.000    0.002    0.000 typeinfer.py:1111(copy_type)
    14813    0.002    0.000    0.002    0.000 {method 'decode' of 'bytes' objects}
       74    0.000    0.000    0.002    0.000 compiler.py:371(_make_subtarget)
      180    0.000    0.000    0.002    0.000 passmanagers.py:638(add_target_library_info)
        9    0.000    0.000    0.002    0.000 tokenize.py:352(detect_encoding)
      211    0.000    0.000    0.002    0.000 interpreter.py:2436(op_CALL)
